ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.12109634551495016,0.602782676857,0.458436213992,0.9960094546949251,0.166552433173,0.0887696200445,-0.836665980209,-1.4127787723,0.0283355897701,1
0.08570019723865878,0.580449086778,0.435867929539,0.9949406535879477,0.127850522289,0.170501870531,-0.486209366392,-1.2327790853,0.29014209809,1
0.1013527362164378,0.534348420865,0.446451031028,0.9971716797012923,0.157609561753,0.0863249759853,-0.341509121038,-1.36001428432,-0.20237563664,1
0.1108338531919318,0.616077012418,0.448401156837,0.9922563011559864,0.148841105836,0.0907011042277,-0.737937344731,-1.50299732446,-0.0300220233459,0
0.10947249007373795,0.532762983492,0.446278276254,0.9907201786351908,0.163393159499,0.107453777554,-0.147730914851,-1.32676289778,-0.482758164771,0
0.1212338593974175,0.578005484197,0.468325791855,0.9880928852665558,0.14794280712,-0.00965074658947,-0.595673609225,-1.3520891107,-0.518935358175,0
